id,user,uid,version,changeset,timestamp
8929321,adbrown,54598,2,303372,2008-08-18T04:04:45Z
8929326,doug_sfba,1796809,12,32432181,2015-07-05T18:12:37Z
8929332,Bike Mapper,74705,4,16571310,2013-06-16T06:00:02Z
8929333,adbrown,54598,2,811335,2008-11-30T03:17:53Z
8929337,beddy,3207726,4,44316512,2016-12-11T06:32:40Z
8929339,42429,42429,3,8084921,2011-05-08T17:10:57Z
8929346,Bike Mapper,74705,4,38627156,2016-04-16T16:57:42Z
8929358,TorieRob,3821658,65,39918886,2016-06-09T22:16:15Z
8929359,balrog-kun,20587,3,4245371,2010-03-27T15:38:43Z
8929360,balrog-kun,20587,4,4245371,2010-03-27T15:38:44Z
8929363,mk408,201724,3,3550753,2010-01-06T03:26:29Z
8929365,n76,318696,5,32814627,2015-07-22T23:02:36Z
8929367,mk408,201724,4,3939568,2010-02-21T22:21:42Z
8929374,AM909,82317,4,5258828,2010-07-19T08:46:14Z
8929388,n76,318696,5,26621659,2014-11-07T18:41:23Z
8929392,dudidu,41907,3,559456,2008-05-31T08:36:20Z
8929396,DaveHansenTiger,7168,1,111047,2007-10-12T01:12:06Z
8929398,piligab,3877019,6,42181074,2016-09-15T17:48:16Z
8929429,Bike Mapper,74705,4,7301060,2011-02-16T05:08:56Z
8929470,calfarome,2511706,11,36819305,2016-01-26T15:29:53Z
8929473,mk408,201724,4,4140781,2010-03-16T05:53:33Z
8929474,balrog-kun,20587,2,4245371,2010-03-27T15:39:12Z
8929479,balrog-kun,20587,3,4245371,2010-03-27T15:39:12Z
8929518,Telecas,202256,11,44414691,2016-12-15T05:49:07Z
8929519,Bike Mapper,74705,8,27325661,2014-12-08T03:32:48Z
8929520,mk408,201724,3,3939568,2010-02-21T22:22:13Z
8929527,adbrown,54598,3,24924,2008-12-01T08:07:55Z
8929544,beddy,3207726,13,39148316,2016-05-06T16:54:05Z
8929546,n76,318696,8,25085286,2014-08-28T23:15:53Z
8929550,n76,318696,5,21770324,2014-04-18T15:10:50Z
8929554,yurasi,3526564,12,45329713,2017-01-20T15:45:08Z
8929558,mk408,201724,4,3941070,2010-02-22T06:36:47Z
8929572,mk408,201724,5,6963977,2011-01-14T04:05:18Z
8929575,dannykath,2226712,16,32451965,2015-07-06T16:04:39Z
8929577,balrog-kun,20587,2,4245371,2010-03-27T15:39:29Z
8929579,balrog-kun,20587,2,4245371,2010-03-27T15:39:29Z
8929580,mk408,201724,4,3939568,2010-02-21T22:22:12Z
8929587,balrog-kun,20587,3,4245371,2010-03-27T15:39:30Z
8929589,42429,42429,4,8084921,2011-05-08T17:10:03Z
8929598,42429,42429,10,8084921,2011-05-08T17:10:07Z
8929599,balrog-kun,20587,2,4245371,2010-03-27T15:39:32Z
8929601,balrog-kun,20587,2,4245371,2010-03-27T15:39:32Z
8929602,doug_sfba,1796809,10,44331254,2016-12-11T20:16:57Z
8929603,Bike Mapper,74705,5,14971969,2013-02-09T19:56:45Z
8929604,balrog-kun,20587,3,4245371,2010-03-27T15:39:33Z
8929610,Bike Mapper,74705,2,7451548,2011-03-04T03:49:52Z
8929614,RichRico,2219338,12,39222478,2016-05-10T16:36:57Z
8929617,Telecas,202256,11,45843403,2017-02-06T01:17:13Z
8929624,Bike Mapper,74705,8,6732390,2010-12-22T05:32:06Z
8929627,n76,318696,10,21770324,2014-04-18T15:10:42Z
8929631,mk408,201724,5,3941070,2010-02-22T06:36:37Z
8929633,balrog-kun,20587,5,4245371,2010-03-27T15:39:39Z
8929648,Telecas,202256,7,43661504,2016-11-15T05:50:47Z
8929650,n76,318696,8,32784842,2015-07-21T18:32:57Z
8929666,balrog-kun,20587,7,4245371,2010-03-27T15:39:46Z
8929667,ChrisZontine,1376118,6,18512125,2013-10-24T00:02:52Z
8929672,Bike Mapper,74705,17,40618512,2016-07-09T20:01:53Z
8929674,balrog-kun,20587,4,4245371,2010-03-27T15:39:47Z
8929678,42429,42429,9,8652400,2011-07-06T21:03:49Z
8929680,n76,318696,6,18362670,2013-10-15T06:48:17Z
8929686,balrog-kun,20587,4,4245371,2010-03-27T15:39:49Z
8929689,mk408,201724,3,3930619,2010-02-21T08:25:43Z
8929690,balrog-kun,20587,3,4245371,2010-03-27T15:39:50Z
8929697,balrog-kun,20587,3,4245371,2010-03-27T15:39:52Z
8929726,Minh Nguyen,33757,12,34010936,2015-09-13T23:59:42Z
8929731,balrog-kun,20587,3,4245371,2010-03-27T15:39:57Z
8929741,Schusch,24920,4,12657528,2012-08-08T13:47:38Z
8929743,Bike Mapper,74705,9,14483968,2013-01-01T07:02:07Z
8929751,balrog-kun,20587,4,4245371,2010-03-27T15:39:59Z
8929767,andrewpmk,1679,9,33685296,2015-08-30T15:53:03Z
8929769,samely,2512300,4,32531101,2015-07-09T21:38:21Z
8929771,mk408,201724,4,3941070,2010-02-22T06:36:49Z
8929773,mk408,201724,4,6979118,2011-01-15T16:46:21Z
8929779,Christine_E,1707766,6,43818840,2016-11-20T10:39:52Z
8929783,doug_sfba,1796809,5,27767327,2014-12-29T01:20:36Z
8929792,mk408,201724,10,3939568,2010-02-21T22:22:06Z
8929794,mk408,201724,6,3941070,2010-02-22T06:36:34Z
8929804,mk408,201724,7,6545993,2010-12-05T00:49:45Z
8929822,balrog-kun,20587,2,4245371,2010-03-27T15:40:12Z
8929830,Bike Mapper,74705,9,16571280,2013-06-16T05:50:49Z
8929850,Bike Mapper,74705,5,27391022,2014-12-11T05:24:16Z
8929874,mk408,201724,8,3947793,2010-02-22T21:39:01Z
8929876,balrog-kun,20587,3,4245371,2010-03-27T15:40:20Z
8929902,Bike Mapper,74705,9,14984560,2013-02-10T18:47:16Z
8929918,mk408,201724,3,3930619,2010-02-21T08:25:50Z
8929931,ThisHere,658896,9,11293047,2012-04-13T21:54:04Z
8929936,Minh Nguyen,33757,5,32519114,2015-07-09T13:35:37Z
8929954,StellanL,28775,2,336266,2008-08-20T13:08:02Z
8929966,Bike Mapper,74705,6,37501129,2016-02-28T15:45:56Z
8929983,ridixcr,2508151,11,45412890,2017-01-23T21:08:01Z
8929988,Bike Mapper,74705,9,14483968,2013-01-01T07:02:07Z
8930009,Telecas,202256,5,43814093,2016-11-20T03:26:53Z
8930011,balrog-kun,20587,3,4245371,2010-03-27T15:40:44Z
8930018,mk408,201724,10,4121307,2010-03-14T06:56:29Z
8930019,Christine_E,1707766,7,44301330,2016-12-10T11:39:26Z
8930022,42429,42429,6,8084921,2011-05-08T17:11:02Z
8930026,balrog-kun,20587,4,4245371,2010-03-27T15:40:46Z
8930041,balrog-kun,20587,4,4245371,2010-03-27T15:40:48Z
8930052,mk408,201724,6,6842810,2011-01-02T19:58:37Z
8930097,Bike Mapper,74705,5,40618512,2016-07-09T20:01:54Z
8930098,mk408,201724,6,3940145,2010-02-21T23:46:57Z
8930101,andrewpmk,1679,5,33685436,2015-08-30T15:59:59Z
8930104,doug_sfba,1796809,7,44385955,2016-12-13T22:53:57Z
8930107,dchiles,153669,4,13037970,2012-09-08T20:40:14Z
8930109,balrog-kun,20587,3,4245371,2010-03-27T15:40:59Z
8930116,isw,123995,4,8157350,2011-05-15T21:33:32Z
8930120,n76,318696,4,20131249,2014-01-21T22:06:47Z
8930121,stevea,123633,11,6013672,2010-10-11T17:06:21Z
8930131,andrewpmk,1679,4,33685296,2015-08-30T15:52:59Z
8930137,mgoe,379381,13,13906547,2012-11-17T15:12:39Z
8930139,Apo42,25510,6,10069783,2011-12-08T23:48:31Z
8930142,Apo42,25510,4,10069783,2011-12-08T23:48:30Z
8930146,Apo42,25510,6,10069783,2011-12-08T23:48:31Z
8930150,mgoe,379381,7,13906547,2012-11-17T15:12:39Z
8930152,andrewpmk,1679,8,33685296,2015-08-30T15:53:04Z
8930166,n76,318696,13,21770324,2014-04-18T15:10:39Z
8930190,balrog-kun,20587,8,4245371,2010-03-27T15:41:09Z
8930224,adbrown,54598,6,7712766,2011-03-30T03:57:11Z
8930237,erjiang,701297,3,31987656,2015-06-15T16:30:22Z
8930254,mk408,201724,6,3940145,2010-02-21T23:47:24Z
8930263,mk408,201724,7,3940145,2010-02-21T23:46:46Z
8930266,OSMF Redaction Account,722137,6,12301978,2012-07-18T23:55:57Z
8930272,42429,42429,7,8085948,2011-05-08T18:37:01Z
8930290,balrog-kun,20587,4,4245371,2010-03-27T15:41:26Z
8930293,mk408,201724,3,3939733,2010-02-21T22:41:09Z
8930299,mk408,201724,6,3930298,2010-02-21T07:15:36Z
8930308,andrewpmk,1679,8,33685296,2015-08-30T15:52:54Z
8930315,balrog-kun,20587,3,4245371,2010-03-27T15:41:31Z
8930328,mk408,201724,5,3930619,2010-02-21T08:25:21Z
8930330,Bike Mapper,74705,4,38629134,2016-04-16T18:55:41Z
8930360,andrewpmk,1679,7,33685382,2015-08-30T15:57:14Z
8930362,mk408,201724,4,3930619,2010-02-21T08:25:23Z
8930369,andrewpmk,1679,4,33685296,2015-08-30T15:53:07Z
8930375,balrog-kun,20587,3,4245371,2010-03-27T15:41:39Z
8930382,Bike Mapper,74705,8,27326197,2014-12-08T04:26:18Z
8930394,Bike Mapper,74705,5,39025015,2016-05-01T20:19:12Z
8930401,Bike Mapper,74705,8,27619636,2014-12-21T22:25:32Z
8930408,mk408,201724,8,6994843,2011-01-16T22:39:54Z
8930411,Bike Mapper,74705,4,27325851,2014-12-08T03:50:40Z
8930417,andrewpmk,1679,8,30664080,2015-04-30T16:02:44Z
8930423,Bike Mapper,74705,4,14984560,2013-02-10T18:47:16Z
8930425,balrog-kun,20587,3,4245371,2010-03-27T15:41:47Z
8930462,mk408,201724,7,4121221,2010-03-14T06:23:33Z
8930511,balrog-kun,20587,8,4245371,2010-03-27T15:42:03Z
8930531,mk408,201724,8,3941070,2010-02-22T06:36:31Z
8930543,beweta,152074,5,30291300,2015-04-17T17:33:22Z
8930564,OSMF Redaction Account,722137,6,12301761,2012-07-18T23:41:17Z
8930583,balrog-kun,20587,3,4245371,2010-03-27T15:42:14Z
8930584,balrog-kun,20587,3,4245371,2010-03-27T15:42:14Z
8930607,balrog-kun,20587,3,4245371,2010-03-27T15:42:17Z
8930645,abel801,2377377,11,31725196,2015-06-04T17:13:57Z
8930646,42429,42429,6,8087761,2011-05-08T21:08:31Z
8930653,OSMF Redaction Account,722137,8,12301382,2012-07-18T23:15:43Z
8930659,balrog-kun,20587,3,4245371,2010-03-27T15:42:23Z
8930671,Bike Mapper,74705,9,15150392,2013-02-24T16:17:48Z
8930673,mk408,201724,3,6843274,2011-01-02T20:43:22Z
8930675,mk408,201724,4,6843274,2011-01-02T20:43:19Z
8930701,balrog-kun,20587,6,4245371,2010-03-27T15:42:29Z
8930706,balrog-kun,20587,3,4245371,2010-03-27T15:42:30Z
8930709,balrog-kun,20587,4,4245371,2010-03-27T15:42:31Z
8930713,balrog-kun,20587,3,4245371,2010-03-27T15:42:32Z
8930730,mk408,201724,6,6545993,2010-12-05T00:49:47Z
8930742,OSMF Redaction Account,722137,4,12301382,2012-07-18T23:15:41Z
8930745,mk408,201724,9,6983667,2011-01-16T01:00:14Z
8930768,huangtutor,2357982,8,25648928,2014-09-24T16:32:06Z
8930778,Bike Mapper,74705,2,39314042,2016-05-14T15:40:42Z
8930787,mk408,201724,4,6804893,2010-12-29T23:56:43Z
8930791,Telecas,202256,13,42165215,2016-09-15T06:36:44Z
8930869,Bike Mapper,74705,8,27717826,2014-12-26T20:36:18Z
8930876,andrewpmk,1679,9,31272870,2015-05-19T03:21:32Z
8930887,Bike Mapper,74705,4,38434901,2016-04-09T18:45:47Z
8930889,Schusch,24920,4,12642057,2012-08-07T07:37:00Z
8930911,balrog-kun,20587,3,4245371,2010-03-27T15:43:01Z
8930914,calfarome,2511706,7,33319244,2015-08-13T18:02:58Z
8930918,n76,318696,10,26720316,2014-11-11T19:47:09Z
8930958,balrog-kun,20587,4,4245371,2010-03-27T15:43:06Z
8930973,balrog-kun,20587,4,4245371,2010-03-27T15:43:07Z
8930977,beweta,152074,9,30291300,2015-04-17T17:33:35Z
8930991,oba510,933797,7,40790957,2016-07-17T03:40:17Z
8931034,Bike Mapper,74705,9,14483968,2013-01-01T07:02:08Z
8931042,RichRico,2219338,16,45416468,2017-01-23T23:41:22Z
8931057,BharataHS,706170,8,43343672,2016-11-02T06:35:54Z
8931059,Bike Mapper,74705,4,39028386,2016-05-02T01:56:35Z
8931065,42429,42429,7,8652400,2011-07-06T21:17:44Z
8931070,Bike Mapper,74705,11,14739991,2013-01-21T23:27:29Z
8931073,RichRico,2219338,6,45224132,2017-01-16T19:26:18Z
8931088,RichRico,2219338,13,39224905,2016-05-10T18:31:01Z
8931111,balrog-kun,20587,5,4245371,2010-03-27T15:43:23Z
8931115,balrog-kun,20587,9,4245371,2010-03-27T15:43:24Z
8931118,42429,42429,8,8083485,2011-05-08T15:41:13Z
8931136,balrog-kun,20587,3,4245371,2010-03-27T15:43:26Z
8931139,balrog-kun,20587,4,4245371,2010-03-27T15:43:26Z
8931146,karitotp,2748195,4,32310274,2015-06-30T14:47:21Z
8931165,Bike Mapper,74705,8,39314042,2016-05-14T15:40:41Z
8931190,adbrown,54598,3,729116,2008-11-10T06:11:56Z
8931194,balrog-kun,20587,2,4245371,2010-03-27T15:43:36Z
8931199,mk408,201724,3,3930619,2010-02-21T08:25:14Z
8931201,balrog-kun,20587,3,4245371,2010-03-27T15:43:37Z
8931203,mk408,201724,4,6963977,2011-01-14T04:05:31Z
8931205,n76,318696,4,20132742,2014-01-21T23:42:47Z
8931218,stevea,123633,7,6013672,2010-10-11T17:06:11Z
8931242,balrog-kun,20587,4,4245371,2010-03-27T15:43:57Z
8931244,balrog-kun,20587,5,4245371,2010-03-27T15:43:58Z
8931246,afdreher,1110270,11,25307829,2014-09-08T13:47:51Z
8931293,balrog-kun,20587,3,4245371,2010-03-27T15:44:09Z
8931295,balrog-kun,20587,2,4245371,2010-03-27T15:44:09Z
8931302,balrog-kun,20587,3,4245371,2010-03-27T15:44:10Z
8931316,balrog-kun,20587,4,4245371,2010-03-27T15:44:12Z
8931317,Bike Mapper,74705,3,38629460,2016-04-16T19:14:53Z
8931323,Marco Brambilla CA,3168862,11,33475431,2015-08-21T04:56:36Z
8931324,Bike Mapper,74705,12,14483968,2013-01-01T07:02:08Z
8931326,n76,318696,5,26832369,2014-11-16T22:07:23Z
8931327,mk408,201724,3,3941070,2010-02-22T06:36:56Z
8931335,balrog-kun,20587,3,4245371,2010-03-27T15:44:14Z
8931339,isw,123995,5,9011490,2011-08-14T03:52:52Z
8931349,balrog-kun,20587,4,4245371,2010-03-27T15:44:15Z
8931364,mk408,201724,3,4127287,2010-03-14T17:35:51Z
8931368,balrog-kun,20587,8,4245371,2010-03-27T15:44:19Z
8931378,Bike Mapper,74705,4,38627156,2016-04-16T16:57:41Z
8931380,balrog-kun,20587,4,4245371,2010-03-27T15:44:21Z
8931381,balrog-kun,20587,3,4245371,2010-03-27T15:44:22Z
8931387,balrog-kun,20587,3,4245371,2010-03-27T15:44:22Z
8931390,balrog-kun,20587,3,4245371,2010-03-27T15:44:22Z
8931394,mk408,201724,5,6845748,2011-01-03T02:00:00Z
8931397,balrog-kun,20587,3,4245371,2010-03-27T15:44:24Z
8931399,balrog-kun,20587,6,4245371,2010-03-27T15:44:24Z
8931409,Bike Mapper,74705,5,14971969,2013-02-09T20:16:23Z
8931424,Bike Mapper,74705,6,16662342,2013-06-22T22:11:16Z
8931436,n76,318696,5,26850872,2014-11-17T19:40:03Z
8931439,mk408,201724,8,4121270,2010-03-14T06:42:39Z
8931441,oba510,933797,4,45994123,2017-02-11T10:20:54Z
8931445,phoenix23,383461,11,20994138,2014-03-08T20:30:50Z
8931448,balrog-kun,20587,6,4245371,2010-03-27T15:44:34Z
8931455,Telecas,202256,4,31952112,2015-06-13T22:18:15Z
8931456,Bike Mapper,74705,4,35199405,2015-11-09T18:46:45Z
8931461,n76,318696,7,20169024,2014-01-23T22:37:18Z
8931471,fredjunod,84054,5,13832152,2012-11-11T12:52:22Z
8931479,Bike Mapper,74705,14,14984560,2013-02-10T18:25:39Z
8931481,balrog-kun,20587,4,4245371,2010-03-27T15:44:40Z
8931484,mk408,201724,7,3940145,2010-02-21T23:46:50Z
8931487,Bike Mapper,74705,4,7268197,2011-02-12T19:02:47Z
8931490,42429,42429,8,8652400,2011-07-06T21:17:19Z
8931499,n76,318696,5,20131249,2014-01-21T22:06:36Z
8931504,beweta,152074,8,30291300,2015-04-17T17:33:19Z
8931507,n76,318696,11,33867276,2015-09-07T20:37:08Z
8931521,balrog-kun,20587,3,4245371,2010-03-27T15:44:50Z
8931524,dudidu,41907,2,559456,2008-05-31T06:50:32Z
8931534,mk408,201724,2,3930619,2010-02-21T08:25:28Z
8931542,Telecas,202256,11,44296406,2016-12-10T04:35:03Z
8931562,Christine_E,1707766,20,44253568,2016-12-08T09:10:30Z
8931568,balrog-kun,20587,4,4245371,2010-03-27T15:44:57Z
8931585,mk408,201724,5,6963750,2011-01-14T03:03:58Z
8931587,balrog-kun,20587,3,4245371,2010-03-27T15:45:03Z
8931594,Luis36995,1829683,26,45331458,2017-01-20T16:53:27Z
8931598,balrog-kun,20587,9,4245371,2010-03-27T15:45:06Z
8931602,Bike Mapper,74705,15,14483704,2013-01-01T05:10:29Z
8931605,Bike Mapper,74705,3,40785849,2016-07-16T19:15:21Z
8931610,SteveC,682,3,366158,2008-05-08T18:52:09Z
8931612,Christine_E,1707766,19,44301330,2016-12-10T11:39:22Z
8931618,n76,318696,5,20131249,2014-01-21T22:06:41Z
8931620,n76,318696,5,25085286,2014-08-28T23:15:52Z
8931630,Bike Mapper,74705,10,39025015,2016-05-01T20:19:12Z
8931651,piligab,3877019,4,45122528,2017-01-13T03:09:13Z
8931676,Telecas,202256,49,43972008,2016-11-26T21:21:56Z
8931708,mk408,201724,5,6963750,2011-01-14T03:04:01Z
8931711,pbfoot06,2281061,5,35710033,2015-12-02T16:45:45Z
8931712,Bike Mapper,74705,4,27326197,2014-12-08T04:26:17Z
8931732,mk408,201724,10,3940145,2010-02-21T23:47:23Z
8931734,Apo42,25510,10,10047369,2011-12-06T05:55:52Z
8931736,balrog-kun,20587,3,4245371,2010-03-27T15:45:37Z
8931741,Apo42,25510,9,10047369,2011-12-06T05:55:54Z
8931757,mk408,201724,8,4136158,2010-03-15T17:02:00Z
8931767,PemFR,86806,5,12755851,2012-08-16T21:14:45Z
8931768,balrog-kun,20587,4,4245371,2010-03-27T15:45:46Z
8931771,balrog-kun,20587,4,4245371,2010-03-27T15:45:47Z
8931785,RichRico,2219338,5,31344390,2015-05-21T14:26:00Z
8931787,balrog-kun,20587,3,4245371,2010-03-27T15:45:52Z
8931792,balrog-kun,20587,3,4245371,2010-03-27T15:45:52Z
8931814,balrog-kun,20587,8,4245371,2010-03-27T15:45:58Z
8931815,balrog-kun,20587,3,4245371,2010-03-27T15:45:59Z
8931816,mk408,201724,4,6543232,2010-12-04T20:30:10Z
8931821,n76,318696,10,33946869,2015-09-11T02:52:18Z
8931822,balrog-kun,20587,2,4245371,2010-03-27T15:46:00Z
8931835,erjiang,701297,12,31995157,2015-06-15T22:55:28Z
8931836,beddy,3207726,7,34531503,2015-10-09T14:56:14Z
8931840,adbrown,54598,8,5874366,2010-09-25T20:34:41Z
8931845,n76,318696,4,23684065,2014-07-02T22:43:04Z
8931846,balrog-kun,20587,2,4245371,2010-03-27T15:46:05Z
8931851,Bike Mapper,74705,9,39007914,2016-04-30T22:49:45Z
8931855,nmixter,55774,4,34133783,2015-09-20T06:35:22Z
8931856,balrog-kun,20587,3,4245371,2010-03-27T15:46:06Z
8931890,Bike Mapper,74705,6,27326197,2014-12-08T04:26:16Z
8931899,mk408,201724,4,7099154,2011-01-26T23:13:09Z
8931911,balrog-kun,20587,3,4245371,2010-03-27T15:46:18Z
8931918,mk408,201724,3,3939733,2010-02-21T22:41:08Z
8931925,mk408,201724,4,6968535,2011-01-14T16:01:18Z
8931926,mk408,201724,3,6968535,2011-01-14T16:01:43Z
8931927,mk408,201724,5,7099154,2011-01-26T23:13:05Z
8931934,balrog-kun,20587,3,4245371,2010-03-27T15:46:22Z
8931940,Apo42,25510,6,10047334,2011-12-06T05:39:56Z
8931945,calfarome,2511706,6,44908153,2017-01-04T20:31:03Z
8931962,Telecas,202256,16,43972008,2016-11-26T21:21:55Z
8931968,balrog-kun,20587,3,4245371,2010-03-27T15:46:30Z
8931970,mk408,201724,3,3994502,2010-02-28T03:26:02Z
8931973,calfarome,2511706,5,32310701,2015-06-30T15:03:04Z
8932033,balrog-kun,20587,6,4245371,2010-03-27T15:46:50Z
8932037,balrog-kun,20587,4,4245371,2010-03-27T15:46:51Z
8932045,balrog-kun,20587,3,4245371,2010-03-27T15:46:52Z
8932051,Bike Mapper,74705,6,16570793,2013-06-16T03:54:31Z
8932057,balrog-kun,20587,4,4245371,2010-03-27T15:46:55Z
8932060,Bike Mapper,74705,4,7268197,2011-02-12T19:02:52Z
8932063,Alexander Avtanski,79401,6,4724482,2010-05-17T01:17:33Z
8932077,dannykath,2226712,5,45112242,2017-01-12T18:25:49Z
8932105,ediyes,1240849,16,33326377,2015-08-13T22:29:49Z
8932110,balrog-kun,20587,3,4245371,2010-03-27T15:47:09Z
8932121,andrewpmk,1679,4,33685296,2015-08-30T15:52:58Z
8932124,mk408,201724,5,6985320,2011-01-16T09:37:37Z
8932141,balrog-kun,20587,4,4245371,2010-03-27T15:47:16Z
8932143,balrog-kun,20587,9,4245371,2010-03-27T15:47:17Z
8932153,balrog-kun,20587,3,4245371,2010-03-27T15:47:19Z
8932160,doug_sfba,1796809,23,46389561,2017-02-25T10:39:57Z
8932168,beddy,3207726,15,40703132,2016-07-13T05:05:04Z
8932173,mk408,201724,4,6995250,2011-01-16T23:41:04Z
8932175,ridixcr,2508151,6,45058670,2017-01-10T18:59:03Z
8932178,aarthy,2985232,6,38490624,2016-04-12T05:15:04Z
8932180,balrog-kun,20587,4,4245371,2010-03-27T15:47:26Z
8932238,Minh Nguyen,33757,18,34011507,2015-09-14T01:27:10Z
8932243,n76,318696,8,23684065,2014-07-02T22:43:00Z
8932245,adbrown,54598,7,5874366,2010-09-25T20:47:05Z
8932247,balrog-kun,20587,3,4245371,2010-03-27T15:47:40Z
8932248,mgoe,379381,4,13906547,2012-11-17T15:12:40Z
8932257,oba510,933797,5,15168354,2013-02-26T00:28:56Z
8932265,mk408,201724,13,6984793,2011-01-16T08:18:17Z
8932272,Apo42,25510,5,10047369,2011-12-06T05:55:51Z
8932282,balrog-kun,20587,3,4245371,2010-03-27T15:47:46Z
8932288,balrog-kun,20587,4,4245371,2010-03-27T15:47:47Z
8932292,adbrown,54598,2,7735,2008-08-01T08:15:14Z
8932303,mk408,201724,4,7005690,2011-01-17T23:05:48Z
8932332,balrog-kun,20587,3,4245371,2010-03-27T15:47:55Z
8932353,erjiang_imports,2074282,6,34963685,2015-10-30T03:01:06Z
8932355,OSMF Redaction Account,722137,15,12301761,2012-07-18T23:41:18Z
8932360,srividya_c,2115749,7,37757172,2016-03-11T11:30:27Z
8932367,mk408,201724,12,6984793,2011-01-16T08:18:24Z
8932369,n76,318696,10,26720316,2014-11-11T19:47:06Z
8932371,balrog-kun,20587,2,4245371,2010-03-27T15:48:01Z
8932385,balrog-kun,20587,4,4245371,2010-03-27T15:48:04Z
8932390,Bike Mapper,74705,5,17115107,2013-07-27T15:24:05Z
8932399,phoenix23,383461,13,20998934,2014-03-09T03:39:42Z
8932403,Bike Mapper,74705,7,14392183,2012-12-24T16:22:21Z
8932408,Bike Mapper,74705,13,27192946,2014-12-03T04:38:57Z
8932411,n76,318696,5,26850872,2014-11-17T19:40:03Z
8932420,doug_sfba,1796809,13,46228140,2017-02-19T21:59:02Z
8932427,balrog-kun,20587,4,4245371,2010-03-27T15:48:12Z
8932432,balrog-kun,20587,3,4245371,2010-03-27T15:48:13Z
8932433,balrog-kun,20587,4,4245371,2010-03-27T15:48:13Z
8932434,oba510,933797,5,27193284,2014-12-03T05:42:14Z
8932436,Bike Mapper,74705,7,17115107,2013-07-27T15:24:06Z
8932437,Minh Nguyen,33757,13,33996643,2015-09-13T10:08:52Z
8932444,mk408,201724,6,3939733,2010-02-21T22:41:04Z
8932445,mk408,201724,9,6545993,2010-12-05T00:50:17Z
8932461,Bike Mapper,74705,12,14483704,2013-01-01T05:21:15Z
8932463,mk408,201724,6,3940145,2010-02-21T23:46:31Z
8932464,balrog-kun,20587,2,4245371,2010-03-27T15:48:18Z
8932465,balrog-kun,20587,2,4245371,2010-03-27T15:48:19Z
8932468,kevink707,587753,9,12592210,2012-08-02T23:20:29Z
8932476,Bike Mapper,74705,9,22411363,2014-05-18T18:06:58Z
8932483,SteveC,682,2,356853,2008-05-07T17:05:15Z
8932502,balrog-kun,20587,2,4245371,2010-03-27T15:48:25Z
8932504,Bike Mapper,74705,11,14483968,2013-01-01T07:05:45Z
8932521,mk408,201724,4,6979118,2011-01-15T16:46:22Z
8932530,mk408,201724,5,3930298,2010-02-21T07:15:35Z
8932531,balrog-kun,20587,4,4245371,2010-03-27T15:48:30Z
8932537,n76,318696,6,21770324,2014-04-18T15:10:38Z
8932542,balrog-kun,20587,2,4245371,2010-03-27T15:48:33Z
8932546,samely,2512300,10,32170596,2015-06-23T20:43:13Z
8932549,mk408,201724,8,6845748,2011-01-03T02:00:16Z
8932551,mk408,201724,13,6933603,2011-01-11T06:08:30Z
8932554,mk408,201724,8,6933603,2011-01-11T06:08:43Z
8932560,balrog-kun,20587,2,4245371,2010-03-27T15:48:37Z
8932562,Bike Mapper,74705,4,25568780,2014-09-20T22:30:08Z
8932565,Telecas,202256,8,31952112,2015-06-13T22:18:17Z
8932566,balrog-kun,20587,3,4245371,2010-03-27T15:48:38Z
8932586,Bike Mapper,74705,8,14287867,2012-12-16T00:26:07Z
8932590,balrog-kun,20587,3,4245371,2010-03-27T15:48:52Z
8932593,balrog-kun,20587,3,4245371,2010-03-27T15:48:52Z
8932601,mk408,201724,11,3994502,2010-02-28T03:25:49Z
8932603,Minh Nguyen,33757,7,33406539,2015-08-18T03:54:41Z
